X,YEAR,MONTH,DAY,PRIMARY_SAMPLE_UNIT,STATION_NR,LAT_DEGREES,LON_DEGREES,DEPTH,UNDERWATER_VISIBILITY,MAPGRID_NR,HABITAT_CD,ZONE_NR,SUBREGION_NR,MPA_NR,SPECIES_NR,SPECIES_CD,LEN,NUM,TIME_SEEN,PROT,STRAT,REGION,DEPTH_CLASS,RUGOSITY_CLASS,NUM2
NA,2012,7,29,D03U,1,24.6960833,-82.8613,7.5,17.5,3031163,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,29,D03U,1,24.6960833,-82.8613,7.5,17.5,3031163,CONT_MR,4,4,26,123,LAC MAXI,20,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,29,D03U,2,24.6959833,-82.8611,7.5,18.3,3031163,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,29,D03U,2,24.6959833,-82.8611,7.5,18.3,3031163,CONT_MR,4,4,26,123,LAC MAXI,45,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,D13U,1,24.6143667,-82.9680333,14.6,23.6,2824869,CONT_LR,4,4,0,123,LAC MAXI,30,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,7,30,D13U,1,24.6143667,-82.9680333,14.6,23.6,2824869,CONT_LR,4,4,0,123,LAC MAXI,40,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,7,30,D13U,2,24.6143667,-82.9680333,13.4,24.4,2824869,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,26,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,30,2,1,2,ISOL_MR,DRY TORT,NA,NA,2
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,34,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,38,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,43,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,45,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,1,24.567,-82.97485,23,9.1,2809843,ISOL_MR,4,4,0,123,LAC MAXI,51,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,2,24.56715,-82.9748833,20.9,10.7,2809843,ISOL_MR,4,4,0,123,LAC MAXI,23,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,2,24.56715,-82.9748833,20.9,10.7,2809843,ISOL_MR,4,4,0,123,LAC MAXI,35,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D19U,2,24.56715,-82.9748833,20.9,10.7,2809843,ISOL_MR,4,4,0,123,LAC MAXI,38,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,6,4,D20U,1,24.5660667,-82.95605,20.4,9.9,2847342,ISOL_LR,4,4,0,123,LAC MAXI,45,0.5,2,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,6,4,D20U,1,24.5660667,-82.95605,20.4,9.9,2847342,ISOL_LR,4,4,0,123,LAC MAXI,55,0.5,1,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,6,4,D20U,2,24.5659333,-82.9560167,20.3,9.9,2847342,ISOL_LR,4,4,0,123,LAC MAXI,38,0,3,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,6,4,D20U,2,24.5659333,-82.9560167,20.3,9.9,2847342,ISOL_LR,4,4,0,123,LAC MAXI,45,0.5,2,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,6,4,D20U,2,24.5659333,-82.9560167,20.3,9.9,2847342,ISOL_LR,4,4,0,123,LAC MAXI,50,1,2,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,6,4,D20U,2,24.5659333,-82.9560167,20.3,9.9,2847342,ISOL_LR,4,4,0,123,LAC MAXI,53,0.5,2,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,7,30,D24U,1,24.6250667,-82.9629333,21.5,18.3,2836125,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,D24U,2,24.6250667,-82.9629333,18.4,22.9,2836125,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,26,D25U,1,24.6088167,-82.9500167,9.8,12.2,2858616,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,26,D25U,2,24.6087,-82.95,8.8,13,2858616,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,26,D25U,2,24.6087,-82.95,8.8,13,2858616,ISOL_HR,4,4,26,123,LAC MAXI,41,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,26,D26U,1,24.6094667,-82.9431833,14.5,11.4,2873616,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,26,D26U,1,24.6094667,-82.9431833,14.5,11.4,2873616,ISOL_HR,4,4,26,123,LAC MAXI,32,0.5,2,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,26,D26U,2,24.6094167,-82.9432833,12.5,12.2,2873616,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,31,D27U,1,24.6882,-82.8859667,11.9,16.8,2982409,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,31,D27U,1,24.6882,-82.8859667,11.9,16.8,2982409,ISOL_HR,4,4,26,123,LAC MAXI,33,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,31,D27U,2,24.6882,-82.8859667,11.3,19.8,2982409,ISOL_HR,4,4,26,123,LAC MAXI,27,0.5,2,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,31,D27U,2,24.6882,-82.8859667,11.3,19.8,2982409,ISOL_HR,4,4,26,123,LAC MAXI,33,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,27,D30U,1,24.6357167,-82.8603333,7.6,13.7,3031130,ISOL_LR,4,4,0,123,LAC MAXI,25,0.5,1,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,7,27,D30U,1,24.6357167,-82.8603333,7.6,13.7,3031130,ISOL_LR,4,4,0,123,LAC MAXI,35,0.5,2,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,7,27,D30U,2,24.63565,-82.8605,6.3,18.3,3031130,ISOL_LR,4,4,0,123,LAC MAXI,0,0,1,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,7,27,D36U,1,24.6336333,-82.8560167,12.8,11.4,3038629,CONT_LR,6,4,26,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,27,D36U,1,24.6336333,-82.8560167,12.8,11.4,3038629,CONT_LR,6,4,26,123,LAC MAXI,37,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,7,27,D36U,2,24.6337167,-82.8561,13.1,12.2,3038629,CONT_LR,6,4,26,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,27,D36U,2,24.6337167,-82.8561,13.1,12.2,3038629,CONT_LR,6,4,26,123,LAC MAXI,32,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,7,26,D37U,1,24.6031,-82.9730667,14.6,9.1,2817363,CONT_LR,4,4,0,123,LAC MAXI,30,0,3,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,26,D37U,2,24.6031,-82.9730667,14,12.2,2817363,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,26,D37U,2,24.6031,-82.9730667,14,12.2,2817363,CONT_LR,4,4,0,123,LAC MAXI,28,0,3,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,6,9,D44U,1,24.7089167,-82.7748167,20.7,13,3196170,CONT_MR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,6,9,D44U,1,24.7089167,-82.7748167,20.7,13,3196170,CONT_MR,4,4,0,123,LAC MAXI,34,0.5,2,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,6,9,D44U,2,24.70915,-82.7746333,21.2,15.2,3196170,CONT_MR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,6,9,D44U,2,24.70915,-82.7746333,21.2,15.2,3196170,CONT_MR,4,4,0,123,LAC MAXI,26,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,D45U,1,24.6304333,-82.94905,19.4,22.9,2862378,ISOL_HR,4,4,26,123,LAC MAXI,18,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,D45U,1,24.6304333,-82.94905,19.4,22.9,2862378,ISOL_HR,4,4,26,123,LAC MAXI,33,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,D45U,1,24.6304333,-82.94905,19.4,22.9,2862378,ISOL_HR,4,4,26,123,LAC MAXI,50,0,3,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,D45U,2,24.6304333,-82.94905,17.2,27.4,2862378,ISOL_HR,4,4,26,123,LAC MAXI,40,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,D45U,2,24.6304333,-82.94905,17.2,27.4,2862378,ISOL_HR,4,4,26,123,LAC MAXI,54,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,31,D48U,1,24.7086,-82.9046833,20.4,10.7,2948671,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,31,D48U,2,24.7088333,-82.9047,16.3,14.5,2948671,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,27,D52U,1,24.6288333,-82.8171333,9.6,10.7,3113626,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,27,D52U,2,24.6288,-82.8170167,9.1,10.7,3113626,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,27,D52U,2,24.6288,-82.8170167,9.1,10.7,3113626,CONT_LR,4,4,0,123,LAC MAXI,30,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,1,24.7002,-82.7765333,11,12.2,3192415,CONT_LR,4,4,0,123,LAC MAXI,28,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,1,24.7002,-82.7765333,11,12.2,3192415,CONT_LR,4,4,0,123,LAC MAXI,29,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,1,24.7002,-82.7765333,11,12.2,3192415,CONT_LR,4,4,0,123,LAC MAXI,30,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,1,24.7002,-82.7765333,11,12.2,3192415,CONT_LR,4,4,0,123,LAC MAXI,32,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,1,24.7002,-82.7765333,11,12.2,3192415,CONT_LR,4,4,0,123,LAC MAXI,37,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,2,24.70015,-82.7766167,10.4,14.5,3192415,CONT_LR,4,4,0,123,LAC MAXI,30,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,2,24.70015,-82.7766167,10.4,14.5,3192415,CONT_LR,4,4,0,123,LAC MAXI,32,1,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,9,D54U,2,24.70015,-82.7766167,10.4,14.5,3192415,CONT_LR,4,4,0,123,LAC MAXI,34,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,8,2,D65U,1,24.7152,-82.8520167,11.4,19.1,3049924,CONT_LR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,8,2,D65U,1,24.7152,-82.8520167,11.4,19.1,3049924,CONT_LR,4,4,26,123,LAC MAXI,35,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,8,2,D65U,2,24.7153333,-82.8519,10.5,19.8,3049924,CONT_LR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,29,D73U,1,24.6922167,-82.8422667,7,18.3,3068661,ISOL_LR,6,4,0,123,LAC MAXI,0,0,1,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,7,29,D73U,2,24.6921667,-82.8422,8.1,13.7,3068661,ISOL_LR,6,4,0,123,LAC MAXI,0,0,1,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,7,29,D79U,1,24.6526167,-82.8123167,4.1,12.2,3121139,CONT_HR,6,4,0,123,LAC MAXI,0,0,1,2,CONT_HR,DRY TORT,NA,NA,0
NA,2012,7,29,D79U,1,24.6526167,-82.8123167,4.1,12.2,3121139,CONT_HR,6,4,0,123,LAC MAXI,40,0.5,2,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,29,D79U,2,24.6524667,-82.8123333,4.4,10.7,3121139,CONT_HR,6,4,0,123,LAC MAXI,0,0,1,2,CONT_HR,DRY TORT,NA,NA,0
NA,2012,7,29,D79U,2,24.6524667,-82.8123333,4.4,10.7,3121139,CONT_HR,6,4,0,123,LAC MAXI,36,0.5,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,30,D84U,1,24.6445,-82.9294167,6.9,15.2,2899885,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,D84U,1,24.6445,-82.9294167,6.9,15.2,2899885,ISOL_HR,4,4,26,123,LAC MAXI,29,0,3,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,D84U,2,24.6445,-82.9294167,7.6,21.3,2899885,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,D84U,2,24.6445,-82.9294167,7.6,21.3,2899885,ISOL_HR,4,4,26,123,LAC MAXI,33,0,3,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,D84U,2,24.6445,-82.9294167,7.6,21.3,2899885,ISOL_HR,4,4,26,123,LAC MAXI,35,0,3,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,28,D87U,1,24.6137333,-82.89005,10.1,10.7,2974868,ISOL_HR,6,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,28,D87U,2,24.6138667,-82.89015,5.9,10.7,2974868,ISOL_HR,6,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,28,D87U,2,24.6138667,-82.89015,5.9,10.7,2974868,ISOL_HR,6,4,26,123,LAC MAXI,9,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,D91U,1,24.5980833,-82.9821,16.6,24.4,2798610,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,30,D91U,1,24.5980833,-82.9821,16.6,24.4,2798610,CONT_LR,4,4,0,123,LAC MAXI,43,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,7,30,D91U,2,24.5980833,-82.9821,16.6,18.3,2798610,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,30,D91U,2,24.5980833,-82.9821,16.6,18.3,2798610,CONT_LR,4,4,0,123,LAC MAXI,38,0.5,1,2,CONT_LR,DRY TORT,NA,NA,1
NA,2012,6,4,D92U,1,24.5733833,-82.9639,22.1,9.1,2832346,ISOL_LR,6,4,0,123,LAC MAXI,27,0.5,2,2,ISOL_LR,DRY TORT,NA,NA,1
NA,2012,6,4,D92U,1,24.5733833,-82.9639,22.1,9.1,2832346,ISOL_LR,6,4,0,123,LAC MAXI,30,0,3,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,6,4,D92U,2,24.57355,-82.9638,19.8,8.4,2832346,ISOL_LR,6,4,0,123,LAC MAXI,0,0,1,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,7,28,D95U,1,24.6305833,-82.9091167,14.8,9.9,2937377,ISOL_HR,6,4,26,123,LAC MAXI,45,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,28,D95U,1,24.6305833,-82.9091167,14.8,9.9,2937377,ISOL_HR,6,4,26,123,LAC MAXI,53,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,28,D95U,2,24.6308167,-82.9090667,14.8,12.2,2937378,ISOL_HR,6,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,28,D95U,2,24.6308167,-82.9090667,14.8,12.2,2937378,ISOL_HR,6,4,26,123,LAC MAXI,35,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,28,D95U,2,24.6308167,-82.9090667,14.8,12.2,2937378,ISOL_HR,6,4,26,123,LAC MAXI,37,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,28,D95U,2,24.6308167,-82.9090667,14.8,12.2,2937378,ISOL_HR,6,4,26,123,LAC MAXI,38,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,28,D95U,2,24.6308167,-82.9090667,14.8,12.2,2937378,ISOL_HR,6,4,26,123,LAC MAXI,42,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,8,1,E02U,1,24.6842167,-82.9266333,18.7,18.3,2907407,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,8,1,E02U,2,24.6841,-82.9266,17.7,27.4,2907407,ISOL_HR,4,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,8,1,E02U,2,24.6841,-82.9266,17.7,27.4,2907407,ISOL_HR,4,4,26,123,LAC MAXI,20,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,8,1,E02U,2,24.6841,-82.9266,17.7,27.4,2907407,ISOL_HR,4,4,26,123,LAC MAXI,30,1,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,8,1,E02U,2,24.6841,-82.9266,17.7,27.4,2907407,ISOL_HR,4,4,26,123,LAC MAXI,40,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,8,2,E06U,1,24.7117667,-82.8716667,13.1,16.8,3012422,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,8,2,E06U,2,24.7117667,-82.8716667,12.3,15.2,3012422,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,26,E10U,1,24.5838,-82.9719333,15.5,11.4,2817352,CONT_MR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,26,E10U,2,24.5838,-82.9719333,14.3,11.4,2817352,CONT_MR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,26,E10U,2,24.5838,-82.9719333,14.3,11.4,2817352,CONT_MR,4,4,0,123,LAC MAXI,24,0.5,2,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,26,E10U,2,24.5838,-82.9719333,14.3,11.4,2817352,CONT_MR,4,4,0,123,LAC MAXI,50,0.5,2,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,28,E13U,1,24.6307833,-82.9039333,11.6,11.4,2948628,CONT_HR,6,4,26,123,LAC MAXI,32,0.5,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,28,E13U,1,24.6307833,-82.9039333,11.6,11.4,2948628,CONT_HR,6,4,26,123,LAC MAXI,35,1,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,28,E13U,1,24.6307833,-82.9039333,11.6,11.4,2948628,CONT_HR,6,4,26,123,LAC MAXI,40,0.5,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,28,E13U,1,24.6307833,-82.9039333,11.6,11.4,2948628,CONT_HR,6,4,26,123,LAC MAXI,47,0.5,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,28,E13U,2,24.6309333,-82.9040667,9,9.9,2948628,CONT_HR,6,4,26,123,LAC MAXI,0,0,1,2,CONT_HR,DRY TORT,NA,NA,0
NA,2012,7,28,E13U,2,24.6309333,-82.9040667,9,9.9,2948628,CONT_HR,6,4,26,123,LAC MAXI,25,0.5,2,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,28,E18U,1,24.5908167,-82.9103333,11.3,15.2,2933605,ISOL_MR,6,4,0,123,LAC MAXI,40,1,2,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,7,28,E18U,2,24.5906833,-82.9101833,8.4,13,2933605,ISOL_MR,6,4,0,123,LAC MAXI,30,0.5,2,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,7,28,E18U,2,24.5906833,-82.9101833,8.4,13,2933605,ISOL_MR,6,4,0,123,LAC MAXI,40,0.5,1,2,ISOL_MR,DRY TORT,NA,NA,1
NA,2012,7,27,E25U,1,24.6392,-82.8599333,12.2,12.2,3031132,CONT_HR,6,4,26,123,LAC MAXI,0,0,1,2,CONT_HR,DRY TORT,NA,NA,0
NA,2012,7,27,E25U,2,24.6390333,-82.8601,12.2,13,3031132,CONT_HR,6,4,26,123,LAC MAXI,8,0.5,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,27,E25U,2,24.6390333,-82.8601,12.2,13,3031132,CONT_HR,6,4,26,123,LAC MAXI,11,0.5,1,2,CONT_HR,DRY TORT,NA,NA,1
NA,2012,7,27,E25U,2,24.6390333,-82.8601,12.2,13,3031132,CONT_HR,6,4,26,123,LAC MAXI,14,0,3,2,CONT_HR,DRY TORT,NA,NA,0
NA,2012,7,27,E26U,1,24.6399833,-82.8564167,13.4,13.7,3038632,ISOL_HR,6,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,27,E26U,2,24.6401667,-82.8564333,11.6,12.2,3038632,ISOL_HR,6,4,26,123,LAC MAXI,0,0,1,2,ISOL_HR,DRY TORT,NA,NA,0
NA,2012,7,30,E27U,1,24.60915,-82.9924667,25.3,15.2,2779866,ISOL_LR,4,4,0,123,LAC MAXI,0,0,1,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,7,30,E27U,2,24.60915,-82.9924667,24.1,24.4,2779866,ISOL_LR,4,4,0,123,LAC MAXI,0,0,1,2,ISOL_LR,DRY TORT,NA,NA,0
NA,2012,7,24,E31U,1,24.6349833,-82.7949167,18,9.1,3154879,CONT_MR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,24,E31U,1,24.6349833,-82.7949167,18,9.1,3154879,CONT_MR,4,4,0,123,LAC MAXI,35,0.5,2,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,24,E31U,2,24.6349833,-82.7950167,14.6,9.1,3154879,CONT_MR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,30,N01U,1,24.6108167,-82.9861667,21.8,21.3,2791117,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,30,N01U,2,24.6108167,-82.9861667,21.3,21.3,2791117,CONT_LR,4,4,0,123,LAC MAXI,0,0,1,2,CONT_LR,DRY TORT,NA,NA,0
NA,2012,7,30,N02U,1,24.6136333,-82.9621,12.7,17.5,2836118,CONT_MR,4,4,26,123,LAC MAXI,18,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,N02U,1,24.6136333,-82.9621,12.7,17.5,2836118,CONT_MR,4,4,26,123,LAC MAXI,24,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,N02U,1,24.6136333,-82.9621,12.7,17.5,2836118,CONT_MR,4,4,26,123,LAC MAXI,30,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,N02U,1,24.6136333,-82.9621,12.7,17.5,2836118,CONT_MR,4,4,26,123,LAC MAXI,42,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,N02U,2,24.6136333,-82.9621,14.6,16.8,2836118,CONT_MR,4,4,26,123,LAC MAXI,0,0,1,2,CONT_MR,DRY TORT,NA,NA,0
NA,2012,7,30,N02U,2,24.6136333,-82.9621,14.6,16.8,2836118,CONT_MR,4,4,26,123,LAC MAXI,24,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,N02U,2,24.6136333,-82.9621,14.6,16.8,2836118,CONT_MR,4,4,26,123,LAC MAXI,27,0.5,1,2,CONT_MR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,1,24.6258167,-82.9610167,22.3,13.7,2839875,ISOL_HR,4,4,26,123,LAC MAXI,18,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,1,24.6258167,-82.9610167,22.3,13.7,2839875,ISOL_HR,4,4,26,123,LAC MAXI,23,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,1,24.6258167,-82.9610167,22.3,13.7,2839875,ISOL_HR,4,4,26,123,LAC MAXI,26,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,1,24.6258167,-82.9610167,22.3,13.7,2839875,ISOL_HR,4,4,26,123,LAC MAXI,29,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,1,24.6258167,-82.9610167,22.3,13.7,2839875,ISOL_HR,4,4,26,123,LAC MAXI,36,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,1,24.6258167,-82.9610167,22.3,13.7,2839875,ISOL_HR,4,4,26,123,LAC MAXI,43,0.5,1,2,ISOL_HR,DRY TORT,NA,NA,1
NA,2012,7,30,N03U,2,24.6258167,-82.9610167,20.4,19.8,2839875,ISOL_HR,4,4,26,123,LAC MAXI,18,1,1,2,ISOL_HR,DRY TORT,NA,NA,1
